name,run_time,spearman_avg,spearman_var,spearman_med,mae_avg,mae_var,mae_med
m1_val_rf_40_trees_mse_sqrt_max_feat_None_max_depth,585.0986440181732,0.76748791034921615,0.05536440672919242,0.84319366044290056,13.153735602168963,35.890941268793817,12.104572916666671
m1_val_rf_40_trees_mse_sqrt_max_feat_2_max_depth,389.701406955719,0.72372292840190566,0.067078658971400154,0.81051888840642639,14.976213134652326,30.572456550984001,14.915672770595648
m1_val_rf_40_trees_mse_sqrt_max_feat_4_max_depth,415.6446659564972,0.775375478083976,0.05862962258097322,0.8543747286148502,13.416645830762006,31.340710078701353,13.252437430834496
m1_val_rf_40_trees_mse_sqrt_max_feat_6_max_depth,440.7539529800415,0.78730214907297758,0.054216139592139515,0.8562201476335215,12.986872818870127,32.020507515703088,12.211585571221429
m1_val_rf_40_trees_mse_sqrt_max_feat_8_max_depth,464.618616104126,0.78536096455486848,0.055740551814255808,0.86305905340859745,12.880445155985189,32.4534118761323,11.982310917231857
m1_val_rf_40_trees_mse_sqrt_max_feat_10_max_depth,486.4198348522186,0.78251179224240019,0.052716873080998032,0.85372340425531912,12.824987726319799,33.62658903975079,11.954367848596908
m1_val_rf_40_trees_mse_sqrt_max_feat_12_max_depth,509.5392529964447,0.77335860313230487,0.05594410984388154,0.85285497177594438,13.024310902100304,34.599458030210478,11.960298109932175
m1_val_rf_40_trees_mse_sqrt_max_feat_14_max_depth,533.1554419994354,0.77077263723909817,0.054708357884541155,0.84395353886235347,12.990526795756475,33.418425087884692,12.053615072328386
m1_val_rf_40_trees_mse_sqrt_max_feat_16_max_depth,550.2272861003876,0.7716080573879216,0.054336839965475496,0.84525618758141552,12.996407265836002,34.866560368914811,12.051628406115796
m1_val_rf_40_trees_mse_sqrt_max_feat_18_max_depth,566.3139340877533,0.7678062860235908,0.054765109237830324,0.84026270082501087,13.170386653185721,36.468405953853889,12.0896607341465
m1_val_rf_40_trees_mse_log2_max_feat_None_max_depth,585.2583870887756,0.76863783986343015,0.055392257388289373,0.84091402518454195,13.161354323630142,35.657291076950649,12.143536458333335
m1_val_rf_40_trees_mse_log2_max_feat_2_max_depth,390.79969596862793,0.72254994973798337,0.066001997453347838,0.80389709075119409,14.972106970374695,31.104838384205021,15.043365684372331
m1_val_rf_40_trees_mse_log2_max_feat_4_max_depth,416.94577503204346,0.77831788792462464,0.057946307199202469,0.85258358662613976,13.426697230693691,31.622072460801043,13.049915592016083
m1_val_rf_40_trees_mse_log2_max_feat_6_max_depth,440.68491196632385,0.78561762798969759,0.057620239846664395,0.86419887103777682,12.980167614882863,31.757388728133542,12.279907862194683
m1_val_rf_40_trees_mse_log2_max_feat_8_max_depth,527.4268178939819,0.78377443953390102,0.054587328378364608,0.85958532349109862,12.886094908240025,33.247808816571279,11.987568190560973
m1_val_rf_40_trees_mse_log2_max_feat_10_max_depth,537.9068078994751,0.77650488641973869,0.05582504410079088,0.84525618758141552,13.009983616443236,33.446567005520606,11.971221648527139
m1_val_rf_40_trees_mse_log2_max_feat_12_max_depth,661.7810561656952,0.77651023977063893,0.054007215835533529,0.85117238384715588,12.913648260860244,33.853754512777883,11.934341363838071
m1_val_rf_40_trees_mse_log2_max_feat_14_max_depth,691.6811201572418,0.77314030537892842,0.054780624838188838,0.84731871471993059,13.019357902282421,35.57419634854687,11.8136060941083
m1_val_rf_40_trees_mse_log2_max_feat_16_max_depth,645.722843170166,0.77105234982363713,0.058119856319166302,0.85225792444637427,13.039409884467936,33.553461974946089,11.996582901208859
m1_val_rf_40_trees_mse_log2_max_feat_18_max_depth,673.1093080043793,0.76861850831851231,0.054610832692137394,0.84085974815458098,13.222681571041576,35.082491123084679,12.096698459315689
m1_val_rf_40_trees_mse_0.1_max_feat_None_max_depth,512.0111260414124,0.75332026719169198,0.060345959896156688,0.83179548415110727,13.490396247146117,34.610089562407438,12.773927083333335
m1_val_rf_40_trees_mse_0.1_max_feat_2_max_depth,570.2310531139374,0.60466143029639663,0.10175978377383749,0.70098784194528874,17.098189817918193,35.231002198371378,17.399588290235844
